member_id||bill_num||congress
B001230||s2250||116
M000355||s2251||116
V000128||s2252||116
F000062||s2253||116
B000944||s2254||116
M000133||s2255||116
S001203||s2256||116
D000563||s2257||116
G000386||s2258||116
C001070||s2259||116
M000934||s226||116
S001198||s2260||116
U000039||s2261||116
B001261||s2262||116
H001061||s2263||116
T000461||s2264||116
T000464||s2265||116
M001183||s2266||116
C001113||s2267||116
R000122||s2268||116
E000295||s2269||116
M001153||s227||116
R000584||s2270||116
C001047||s2271||116
D000622||s2272||116
C001047||s2273||116
C000174||s2274||116
B001267||s2275||116
B000575||s2276||116
H001076||s2277||116
D000622||s2278||116
C001113||s2279||116
C001075||s228||116
C001047||s2280||116
H001042||s2281||116
S001203||s2282||116
C000174||s2283||116
C001088||s2284||116
B001310||s2285||116
S001194||s2286||116
B001230||s2287||116
S001203||s2288||116
C001113||s2289||116
U000039||s229||116
D000622||s2290||116
D000622||s2291||116
I000024||s2292||116
C001096||s2293||116
C001070||s2294||116
S000770||s2295||116
M001153||s2296||116
S001198||s2297||116
T000461||s2298||116
F000463||s2299||116
G000555||s23||116
W000779||s230||116
W000802||s2300||116
S001194||s2301||116
B001261||s2302||116
L000174||s2303||116
B000944||s2304||116
B001288||s2305||116
K000393||s2306||116
B001288||s2307||116
W000437||s2308||116
R000608||s2309||116
M001176||s231||116
B000944||s2310||116
B001288||s2311||116
M001176||s2312||116
G000562||s2313||116
H001089||s2314||116
B001310||s2315||116
C000880||s2316||116
M001169||s2317||116
C001056||s2318||116
R000595||s2319||116
W000802||s232||116
S001217||s2320||116
B000575||s2321||116
C001035||s2322||116
M000133||s2323||116
C001113||s2324||116
M001169||s2325||116
B001135||s2326||116
B001277||s2327||116
S001198||s2328||116
W000805||s2329||116
D000622||s233||116
M000934||s2330||116
M001111||s2331||116
C000127||s2332||116
C000127||s2333||116
C000127||s2334||116
C000127||s2335||116
T000464||s2336||116
B001277||s2337||116
V000128||s2338||116
L000577||s2339||116
E000285||s234||116
D000563||s2340||116
B001277||s2341||116
P000595||s2342||116
P000603||s2343||116
P000595||s2344||116
H001042||s2345||116
W000437||s2346||116
G000562||s2347||116
C000127||s2348||116
F000062||s2349||116
C001088||s235||116
S001181||s2350||116
C001088||s2351||116
C000141||s2352||116
P000595||s2353||116
C001088||s2354||116
C000141||s2355||116
B001310||s2356||116
B001230||s2357||116
C001070||s2358||116
K000393||s2359||116
B001277||s236||116
C000141||s2360||116
C000141||s2361||116
W000802||s2362||116
G000562||s2363||116
S001198||s2364||116
U000039||s2365||116
W000805||s2366||116
S001203||s2367||116
C001088||s2368||116
M001183||s2369||116
B000944||s237||116
W000802||s2370||116
M001183||s2371||116
M000639||s2372||116
S001203||s2373||116
C001098||s2374||116
M001183||s2375||116
L000174||s2376||116
I000024||s2377||116
G000562||s2378||116
C000880||s2379||116
R000595||s238||116
H001042||s2380||116
M001197||s2381||116
M001176||s2382||116
C001113||s2383||116
H001042||s2384||116
W000779||s2385||116
C001098||s2386||116
V000128||s2387||116
T000464||s2388||116
G000555||s2389||116
S001181||s239||116
D000563||s2390||116
B000944||s2391||116
C001096||s2392||116
H001046||s2393||116
V000128||s2394||116
M000133||s2395||116
M000639||s2396||116
S001198||s2397||116
F000062||s2398||116
M001153||s2399||116
C000141||s24||116
C001035||s240||116
D000563||s2400||116
K000393||s2401||116
W000779||s2402||116
M001176||s2403||116
G000555||s2404||116
M000639||s2405||116
B001243||s2406||116
D000618||s2407||116
B001243||s2408||116
G000359||s2409||116
B001267||s241||116
H001079||s2410||116
B001243||s2411||116
T000464||s2412||116
C000174||s2413||116
P000449||s2414||116
E000295||s2415||116
E000295||s2416||116
K000393||s2417||116
C001075||s2418||116
M001197||s2419||116
M001197||s242||116
B001243||s2420||116
S001217||s2421||116
S001181||s2422||116
S000770||s2423||116
K000367||s2424||116
K000383||s2425||116
S001198||s2426||116
C001113||s2427||116
B000944||s2428||116
R000595||s2429||116
M001197||s243||116
B001243||s2430||116
M001183||s2431||116
M001183||s2432||116
P000595||s2433||116
P000595||s2434||116
D000618||s2435||116
G000359||s2436||116
Y000064||s2437||116
M000639||s2438||116
K000383||s2439||116
M001197||s244||116
S001197||s2440||116
S001197||s2441||116
C001056||s2442||116
R000122||s2443||116
S000148||s2444||116
M001176||s2445||116
W000817||s2446||116
H001046||s2447||116
W000802||s2448||116
B001288||s2449||116
B001135||s245||116
B001288||s2450||116
K000393||s2451||116
B001288||s2452||116
B001288||s2453||116
B001230||s2454||116
P000595||s2455||116
U000039||s2456||116
B001288||s2457||116
D000563||s2458||116
M001153||s2459||116
M001169||s246||116
R000595||s2460||116
M000133||s2461||116
D000622||s2462||116
W000779||s2463||116
C001095||s2464||116
C001095||s2465||116
H001075||s2466||116
B001288||s2467||116
B000944||s2468||116
U000039||s2469||116
K000384||s247||116
A000360||s2470||116
H001046||s2471||116
P000449||s2472||116
I000055||s2473||116
S000320||s2474||116
C001095||s2475||116
S001217||s2476||116
G000555||s2477||116
M000639||s2478||116
H001061||s2479||116
T000476||s248||116
W000779||s2480||116
B000944||s2481||116
H001042||s2482||116
W000437||s2483||116
H001042||s2484||116
P000595||s2485||116
H001076||s2486||116
E000295||s2487||116
V000128||s2488||116
H001042||s2489||116
I000024||s249||116
M001197||s2490||116
U000039||s2491||116
G000562||s2492||116
K000367||s2493||116
C001095||s2494||116
B001135||s2495||116
C001070||s2496||116
C001113||s2497||116
W000817||s2498||116
M001176||s2499||116
C001098||s25||116
S001181||s250||116
H001075||s2500||116
C001070||s2501||116
S001217||s2502||116
R000595||s2503||116
H001061||s2504||116
B001267||s2505||116
W000817||s2506||116
R000595||s2507||116
S001181||s2508||116
T000476||s2509||116
C001113||s251||116
B001288||s2510||116
G000359||s2511||116
B001288||s2512||116
H001076||s2513||116
B001288||s2514||116
M001176||s2515||116
B001288||s2516||116
D000563||s2517||116
D000563||s2518||116
R000615||s2519||116
R000307||s252||116
C001035||s2520||116
K000384||s2521||116
H001061||s2522||116
D000563||s2523||116
K000393||s2524||116
S001181||s2525||116
B001267||s2526||116
M000133||s2527||116
Y000064||s2528||116
G000386||s2529||116
C001035||s253||116
P000612||s2530||116
C000141||s2531||116
G000562||s2532||116
M001153||s2533||116
M001153||s2534||116
K000367||s2535||116
M001176||s2536||116
M000639||s2537||116
P000603||s2538||116
R000595||s2539||116
U000039||s254||116
G000386||s2540||116
M001153||s2541||116
B000944||s2542||116
G000386||s2543||116
B001135||s2544||116
D000563||s2545||116
M001153||s2546||116
R000615||s2547||116
C001070||s2548||116
R000608||s2549||116
C001070||s255||116
S001181||s2550||116
C001095||s2551||116
B000944||s2552||116
V000128||s2553||116
I000055||s2554||116
C001047||s2555||116
M001153||s2556||116
A000360||s2557||116
S001191||s2558||116
S001217||s2559||116
U000039||s256||116
P000595||s2560||116
B001277||s2561||116
B001277||s2562||116
W000805||s2563||116
C000141||s2564||116
M000133||s2565||116
D000563||s2566||116
S001181||s2567||116
S001181||s2568||116
B001230||s2569||116
T000464||s257||116
S001191||s2570||116
S001181||s2571||116
S001181||s2572||116
C001075||s2573||116
G000562||s2574||116
R000595||s2575||116
P000603||s2576||116
M000133||s2577||116
H001042||s2578||116
H001042||s2579||116
C001113||s258||116
M001153||s2580||116
H001079||s2581||116
C001047||s2582||116
G000359||s2583||116
M000934||s2584||116
E000295||s2585||116
M001197||s2586||116
C001056||s2587||116
H001076||s2588||116
I000055||s2589||116
W000802||s259||116
B001310||s2590||116
V000128||s2591||116
W000805||s2592||116
P000449||s2593||116
S001198||s2594||116
H001076||s2595||116
D000622||s2596||116
T000250||s2597||116
B001230||s2598||116
T000464||s2599||116
W000779||s26||116
C001070||s260||116
D000563||s2600||116
J000300||s2601||116
B001135||s2602||116
D000563||s2603||116
U000039||s2604||116
S000148||s2605||116
S000148||s2606||116
L000577||s2607||116
H001076||s2608||116
S000033||s2609||116
H001046||s261||116
M001153||s2610||116
G000555||s2611||116
F000062||s2612||116
H001075||s2613||116
Y000064||s2614||116
C001075||s2615||116
M001153||s2616||116
R000595||s2617||116
P000603||s2618||116
B000944||s2619||116
V000128||s262||116
I000024||s2620||116
R000595||s2621||116
B001267||s2622||116
B001230||s2623||116
P000603||s2624||116
W000805||s2625||116
M001176||s2626||116
C001113||s2627||116
M000133||s2628||116
R000605||s2629||116
H001046||s263||116
L000577||s2630||116
S001217||s2631||116
W000802||s2632||116
B001277||s2633||116
C000141||s2634||116
W000779||s2635||116
C000141||s2636||116
W000779||s2637||116
D000622||s2638||116
U000039||s2639||116
H001046||s264||116
B000944||s2640||116
R000584||s2641||116
M000133||s2642||116
P000595||s2643||116
G000359||s2644||116
B001243||s2645||116
C001056||s2646||116
E000295||s2647||116
C001113||s2648||116
M000934||s2649||116
R000595||s265||116
D000563||s2650||116
S001191||s2651||116
B001277||s2652||116
M001176||s2653||116
B001277||s2654||116
B001230||s2655||116
K000393||s2656||116
M001153||s2657||116
W000805||s2658||116
D000563||s2659||116
R000122||s266||116
S001203||s2660||116
G000562||s2661||116
B001261||s2662||116
M000934||s2663||116
M000133||s2664||116
D000622||s2665||116
M001197||s2666||116
A000360||s2667||116
S001191||s2668||116
K000367||s2669||116
C001056||s267||116
S001203||s2670||116
B001288||s2671||116
H001089||s2672||116
S001181||s2673||116
C001047||s2674||116
B001288||s2675||116
M000639||s2676||116
S001203||s2677||116
B001288||s2678||116
D000622||s2679||116
B001261||s268||116
R000595||s2680||116
M000133||s2681||116
J000293||s2682||116
B001135||s2683||116
B001288||s2684||116
R000122||s2685||116
G000562||s2686||116
C000141||s2687||116
C001075||s2688||116
B001288||s2689||116
B001277||s269||116
C001056||s2690||116
U000039||s2691||116
C001070||s2692||116
S001194||s2693||116
L000174||s2694||116
R000307||s2695||116
S001203||s2696||116
S001217||s2697||116
M000133||s2698||116
M000133||s2699||116
M001183||s27||116
M001111||s270||116
D000563||s2700||116
P000449||s2701||116
R000584||s2702||116
C000127||s2703||116
G000555||s2704||116
M001111||s2705||116
S001181||s2706||116
M001153||s2707||116
S001217||s2708||116
L000577||s2709||116
B001277||s271||116
M001176||s2710||116
C001075||s2711||116
B001230||s2712||116
P000603||s2713||116
V000128||s2714||116
B000575||s2715||116
M001176||s2716||116
C000141||s2717||116
U000039||s2718||116
C001070||s2719||116
W000817||s272||116
S001181||s2720||116
D000563||s2721||116
E000295||s2722||116
C001035||s2723||116
C001095||s2724||116
R000605||s2725||116
K000367||s2726||116
M000133||s2727||116
H001089||s2728||116
D000622||s2729||116
R000307||s273||116
P000595||s2730||116
I000024||s2731||116
B001267||s2732||116
R000615||s2733||116
G000555||s2734||116
B001230||s2735||116
H001076||s2736||116
M001183||s2737||116
W000779||s2738||116
T000476||s2739||116
E000285||s274||116
I000055||s2740||116
S001194||s2741||116
M000355||s2742||116
G000562||s2743||116
R000605||s2744||116
I000024||s2745||116
C001113||s2746||116
C001070||s2747||116
M000133||s2748||116
P000595||s2749||116
K000367||s275||116
M001197||s2750||116
C001056||s2751||116
C001070||s2752||116
B000944||s2753||116
K000393||s2754||116
S000148||s2755||116
G000562||s2756||116
L000575||s2757||116
H001089||s2758||116
S001181||s2759||116
T000464||s276||116
C001070||s2760||116
R000595||s2761||116
C001035||s2762||116
T000250||s2763||116
G000386||s2764||116
E000285||s2765||116
C001035||s2766||116
J000300||s2767||116
C000174||s2768||116
J000293||s2769||116
H001042||s277||116
G000386||s2770||116
B001277||s2771||116
B000944||s2772||116
C000141||s2773||116
M001197||s2774||116
W000437||s2775||116
C001095||s2776||116
G000386||s2777||116
R000605||s2778||116
J000293||s2779||116
L000577||s278||116
W000437||s2780||116
K000393||s2781||116
C000127||s2782||116
E000285||s2783||116
H001075||s2784||116
S001181||s2785||116
M001153||s2786||116
W000779||s2787||116
M001183||s2788||116
W000437||s2789||116
T000250||s279||116
C001070||s2790||116
R000595||s2791||116
P000603||s2792||116
K000383||s2793||116
C000880||s2794||116
M001197||s2795||116
T000476||s2796||116
D000622||s2797||116
P000603||s2798||116
M001153||s2799||116
M000355||s28||116
H001075||s280||116
C001098||s2800||116
R000122||s2801||116
C000127||s2802||116
B000944||s2803||116
C001113||s2804||116
W000437||s2805||116
W000779||s2806||116
P000449||s2807||116
T000464||s2808||116
V000128||s2809||116
K000384||s281||116
S001203||s2810||116
C001075||s2811||116
P000603||s2812||116
S001191||s2813||116
L000174||s2814||116
S000148||s2815||116
R000608||s2816||116
M001176||s2817||116
M000133||s2818||116
R000307||s2819||116
M001153||s282||116
B001243||s2820||116
D000622||s2821||116
D000622||s2822||116
U000039||s2823||116
T000476||s2824||116
D000622||s2825||116
Y000064||s2826||116
B000944||s2827||116
W000779||s2828||116
F000463||s2829||116
C001035||s283||116
R000608||s2830||116
C001047||s2831||116
M000133||s2832||116
M001176||s2833||116
S001198||s2834||116
R000608||s2835||116
M001111||s2836||116
C000141||s2837||116
G000386||s2838||116
K000393||s2839||116
I000055||s284||116
I000024||s2840||116
B001230||s2841||116
C001047||s2842||116
F000062||s2843||116
H001075||s2844||116
E000295||s2845||116
I000055||s2846||116
R000122||s2847||116
M000133||s2848||116
S000033||s2849||116
E000295||s285||116
L000577||s2850||116
B000575||s2851||116
M001197||s2852||116
M001197||s2853||116
M000133||s2854||116
S001203||s2855||116
H001076||s2856||116
C000174||s2857||116
M000934||s2858||116
S001194||s2859||116
B001261||s286||116
L000575||s2860||116
W000779||s2861||116
S001191||s2862||116
L000577||s2863||116
S001191||s2864||116
D000563||s2865||116
C001047||s2866||116
H001076||s2867||116
M001197||s2868||116
I000024||s2869||116
T000461||s287||116
D000563||s2870||116
U000039||s2871||116
C001088||s2872||116
U000039||s2873||116
C001098||s2874||116
M001176||s2875||116
S000033||s2876||116
T000476||s2877||116
C001088||s2878||116
M001153||s2879||116
S001203||s288||116
S001191||s2880||116
W000437||s2881||116
H001075||s2882||116
M000639||s2883||116
W000779||s2884||116
C001075||s2885||116
M001197||s2886||116
J000300||s2887||116
L000575||s2888||116
H001089||s2889||116
G000562||s289||116
C001113||s2890||116
U000039||s2891||116
H001076||s2892||116
H001075||s2893||116
W000437||s2894||116
G000386||s2895||116
D000563||s2896||116
W000805||s2897||116
I000024||s2898||116
B001267||s2899||116
W000805||s29||116
U000039||s290||116
B001230||s2900||116
C001035||s2901||116
S001203||s2902||116
S001194||s2903||116
C001113||s2904||116
P000595||s2905||116
M000133||s2906||116
H001076||s2907||116
M000133||s2908||116
W000437||s2909||116
Y000064||s291||116
M000934||s2910||116
C001075||s2911||116
M001197||s2912||116
K000384||s2913||116
S001181||s2914||116
S001181||s2915||116
L000174||s2916||116
B001261||s2917||116
M001176||s2918||116
V000128||s2919||116
F000062||s292||116
E000295||s2920||116
K000393||s2921||116
D000563||s2922||116
P000603||s2923||116
H001046||s2924||116
M001176||s2925||116
W000802||s2926||116
J000300||s2927||116
W000802||s2928||116
M000639||s2929||116
C001075||s293||116
C001098||s2930||116
C001056||s2931||116
B001243||s2932||116
B001236||s2933||116
C001088||s2934||116
M000133||s2935||116
L000174||s2936||116
S001194||s2937||116
B000944||s2938||116
B001135||s2939||116
U000039||s294||116
P000449||s2940||116
P000449||s2941||116
S001181||s2942||116
B001277||s2943||116
M001197||s2944||116
Y000064||s2945||116
H001042||s2946||116
B001277||s2947||116
T000476||s2948||116
F000463||s2949||116
K000367||s295||116
S001198||s2950||116
H001075||s2951||116
B000944||s2952||116
M000639||s2953||116
S001181||s2954||116
M000133||s2955||116
S001194||s2956||116
B001277||s2957||116
G000555||s2958||116
M001197||s2959||116
C001035||s296||116
C001075||s2960||116
S001194||s2961||116
P000603||s2962||116
C001056||s2963||116
W000437||s2964||116
D000618||s2965||116
T000464||s2966||116
A000360||s2967||116
C000127||s2968||116
J000300||s2969||116
L000577||s297||116
E000295||s2970||116
I000055||s2971||116
C001056||s2972||116
S001184||s2973||116
P000595||s2974||116
B001267||s2975||116
C001075||s2976||116
M000639||s2977||116
C001113||s2978||116
W000437||s2979||116
D000622||s298||116
G000555||s2980||116
S001198||s2981||116
B001230||s2982||116
F000062||s2983||116
T000250||s2984||116
M000355||s2985||116
Y000064||s2986||116
T000476||s2987||116
T000464||s2988||116
W000779||s2989||116
C001035||s299||116
T000250||s2990||116
S001198||s2991||116
M001176||s2992||116
W000805||s2993||116
S001184||s2994||116
M001183||s2995||116
L000577||s2996||116
R000122||s2997||116
B001310||s2998||116
C001075||s2999||116
C000141||s3||116
B001230||s30||116
C001056||s300||116
C001075||s3000||116
T000461||s3001||116
C000127||s3002||116
C001098||s3003||116
M000133||s3004||116
I000055||s3005||116
M001153||s3006||116
B001243||s3007||116
C001056||s3008||116
L000575||s3009||116
P000449||s301||116
P000449||s3010||116
M001111||s3011||116
T000461||s3012||116
T000461||s3013||116
M000133||s3014||116
C001070||s3015||116
F000463||s3016||116
G000386||s3017||116
G000386||s3018||116
D000618||s3019||116
B001135||s302||116
B001230||s3020||116
B001277||s3021||116
M001197||s3022||116
E000295||s3023||116
K000393||s3024||116
G000386||s3025||116
C000141||s3026||116
B000944||s3027||116
R000122||s3028||116
M000639||s3029||116
C001056||s303||116
B001267||s3030||116
C001095||s3031||116
B001267||s3032||116
P000595||s3033||116
P000595||s3034||116
D000563||s3035||116
J000300||s3036||116
S001181||s3037||116
P000595||s3038||116
T000464||s3039||116
C001035||s304||116
R000608||s3040||116
H001076||s3041||116
F000062||s3042||116
I000024||s3043||116
W000779||s3044||116
J000293||s3045||116
M001176||s3046||116
B001261||s3047||116
C001035||s3048||116
B000944||s3049||116
K000367||s305||116
T000464||s3050||116
B001261||s3051||116
G000386||s3052||116
E000285||s3053||116
M001153||s3054||116
M001153||s3055||116
D000563||s3056||116
C001035||s3057||116
D000563||s3058||116
S001181||s3059||116
K000367||s306||116
M001197||s3060||116
S001181||s3061||116
C001070||s3062||116
C000141||s3063||116
W000437||s3064||116
B001277||s3065||116
E000295||s3066||116
C001047||s3067||116
G000562||s3068||116
G000562||s3069||116
K000367||s307||116
F000062||s3070||116
D000563||s3071||116
H001079||s3072||116
C001075||s3073||116
D000622||s3074||116
R000615||s3075||116
R000307||s3076||116
M001197||s3077||116
G000386||s3078||116
W000437||s3079||116
F000062||s308||116
S001198||s3080||116
G000562||s3081||116
G000555||s3082||116
Y000064||s3083||116
M000934||s3084||116
C000880||s3085||116
M000934||s3086||116
W000817||s3087||116
D000622||s3088||116
T000464||s3089||116
S000033||s309||116
S001203||s3090||116
C001088||s3091||116
S001203||s3092||116
M001176||s3093||116
M001176||s3094||116
W000817||s3095||116
D000563||s3096||116
G000562||s3097||116
P000612||s3098||116
M001153||s3099||116
D000622||s31||116
C000141||s310||116
M001153||s3100||116
M000639||s3101||116
S000148||s3102||116
D000563||s3103||116
S000148||s3104||116
B001310||s3105||116
U000039||s3106||116
H001046||s3107||116
J000300||s3108||116
H001046||s3109||116
S001197||s311||116
T000476||s3110||116
P000612||s3111||116
C001098||s3112||116
T000464||s3113||116
E000285||s3114||116
E000285||s3115||116
C001035||s3116||116
B001277||s3117||116
J000293||s3118||116
M001197||s3119||116
M001176||s312||116
M001197||s3120||116
M001197||s3121||116
M001197||s3122||116
T000476||s3123||116
B001277||s3124||116
B001277||s3125||116
S001203||s3126||116
S001191||s3127||116
L000575||s3128||116
C000880||s3129||116
I000024||s313||116
P000603||s3130||116
I000024||s3131||116
M000934||s3132||116
B001310||s3133||116
T000461||s3134||116
M000133||s3135||116
G000562||s3136||116
L000577||s3137||116
L000577||s3138||116
D000618||s3139||116
W000805||s314||116
L000577||s3140||116
T000461||s3141||116
H001076||s3142||116
B001277||s3143||116
S001203||s3144||116
C001113||s3145||116
C000141||s3146||116
M001183||s3147||116
J000293||s3148||116
C000141||s3149||116
H001076||s315||116
C001035||s3150||116
C001113||s3151||116
R000608||s3152||116
C001095||s3153||116
T000250||s3154||116
C001035||s3155||116
M001197||s3156||116
B001288||s3157||116
B001288||s3158||116
S000033||s3159||116
F000062||s316||116
W000817||s3160||116
W000817||s3161||116
W000817||s3162||116
W000817||s3163||116
W000817||s3164||116
W000817||s3165||116
B001288||s3166||116
B001288||s3167||116
B001288||s3168||116
B001288||s3169||116
G000386||s317||116
M001176||s3170||116
W000802||s3171||116
M001183||s3172||116
L000577||s3173||116
B000944||s3174||116
C001113||s3175||116
R000595||s3176||116
T000464||s3177||116
S000148||s3178||116
G000555||s3179||116
M001111||s318||116
K000383||s3180||116
M001153||s3181||116
S001198||s3182||116
C001113||s3183||116
B001310||s3184||116
E000295||s3185||116
G000359||s3186||116
B001236||s3187||116
R000608||s3188||116
W000805||s3189||116
M001111||s319||116
D000563||s3190||116
W000437||s3191||116
C000127||s3192||116
P000449||s3193||116
R000608||s3194||116
C001075||s3195||116
K000393||s3196||116
M000133||s3197||116
R000122||s3198||116
C001056||s3199||116
M000355||s32||116
D000563||s320||116
T000250||s3200||116
G000359||s3201||116
C001113||s3202||116
K000384||s3203||116
M000133||s3204||116
C001113||s3205||116
C001070||s3206||116
H001076||s3207||116
P000449||s3208||116
M000639||s3209||116
C001035||s321||116
C001075||s3210||116
R000595||s3211||116
W000817||s3212||116
W000817||s3213||116
R000615||s3214||116
W000817||s3215||116
B000575||s3216||116
S000770||s3217||116
M000133||s3218||116
S000033||s3219||116
C001035||s322||116
P000449||s3220||116
B001288||s3221||116
S001181||s3222||116
S001181||s3223||116
C001075||s3224||116
E000295||s3225||116
K000393||s3226||116
S000033||s3227||116
K000367||s3228||116
C001113||s3229||116
M001111||s323||116
C001113||s3230||116
S001194||s3231||116
S001194||s3232||116
M000639||s3233||116
P000603||s3234||116
M001197||s3235||116
C001096||s3236||116
K000383||s3237||116
K000383||s3238||116
W000437||s3239||116
K000367||s324||116
G000555||s3240||116
H001046||s3241||116
W000779||s3242||116
S001181||s3243||116
R000608||s3244||116
C001113||s3245||116
K000393||s3246||116
S000033||s3247||116
M000934||s3248||116
J000293||s3249||116
H001061||s325||116
C001056||s3250||116
R000608||s3251||116
C001075||s3252||116
C001088||s3253||116
W000817||s3254||116
W000817||s3255||116
W000817||s3256||116
J000293||s3257||116
W000437||s3258||116
L000577||s3259||116
U000039||s326||116
B001135||s3260||116
G000562||s3261||116
S001198||s3262||116
U000039||s3263||116
U000039||s3264||116
M001169||s3265||116
T000464||s3266||116
E000295||s3267||116
B001243||s3268||116
C000174||s3269||116
S001181||s327||116
T000476||s3270||116
C001075||s3271||116
G000555||s3272||116
K000384||s3273||116
B001288||s3274||116
G000359||s3275||116
C001088||s3276||116
C001070||s3277||116
R000584||s3278||116
B001288||s3279||116
M000934||s328||116
W000779||s3280||116
M001176||s3281||116
C001075||s3282||116
C001056||s3283||116
M001176||s3284||116
T000476||s3285||116
B001243||s3286||116
E000285||s3287||116
H001075||s3288||116
C001113||s3289||116
P000449||s329||116
S001217||s3290||116
R000307||s3291||116
S001181||s3292||116
B001288||s3293||116
D000622||s3294||116
F000463||s3295||116
T000461||s3296||116
M001197||s3297||116
R000595||s3298||116
M000639||s3299||116
G000562||s33||116
L000575||s330||116
G000555||s3300||116
S001181||s3301||116
K000383||s3302||116
P000595||s3303||116
M001176||s3304||116
B001267||s3305||116
M001176||s3306||116
M001153||s3307||116
M001183||s3308||116
C001075||s3309||116
C001113||s331||116
C001098||s3310||116
J000293||s3311||116
C001056||s3312||116
R000595||s3313||116
M000133||s3314||116
M000133||s3315||116
S001217||s3316||116
Y000064||s3317||116
C001075||s3318||116
H001089||s3319||116
B001277||s332||116
G000562||s3320||116
M001197||s3321||116
C001095||s3322||116
S001203||s3323||116
Y000064||s3324||116
C001056||s3325||116
T000476||s3326||116
S001181||s3327||116
S001194||s3328||116
H001076||s3329||116
C001056||s333||116
U000039||s3330||116
G000562||s3331||116
R000608||s3332||116
M001153||s3333||116
D000622||s3334||116
P000449||s3335||116
M001169||s3336||116
B001277||s3337||116
H001046||s3338||116
D000563||s3339||116
D000618||s334||116
B001267||s3340||116
S000033||s3341||116
C001095||s3342||116
H001089||s3343||116
M001183||s3344||116
P000595||s3345||116
M000639||s3346||116
M000639||s3347||116
L000174||s3348||116
B001230||s3349||116
R000595||s335||116
C000880||s3350||116
C001056||s3351||116
S001198||s3352||116
C001075||s3353||116
B000944||s3354||116
T000250||s3355||116
K000383||s3356||116
B000944||s3357||116
W000817||s3358||116
T000250||s3359||116
T000464||s336||116
I000024||s3360||116
W000805||s3361||116
V000128||s3362||116
S000320||s3363||116
B001288||s3364||116
C001075||s3365||116
K000383||s3366||116
C001113||s3367||116
E000285||s3368||116
H001076||s3369||116
S000770||s337||116
M000133||s3370||116
H001089||s3371||116
F000463||s3372||116
H001046||s3373||116
M001183||s3374||116
S001194||s3375||116
H001046||s3376||116
G000359||s3377||116
S001191||s3378||116
M001169||s3379||116
W000817||s338||116
W000802||s3380||116
M000133||s3381||116
D000622||s3382||116
K000393||s3383||116
M001197||s3384||116
W000437||s3385||116
C001095||s3386||116
H001076||s3387||116
L000594||s3388||116
S001184||s3389||116
M000133||s339||116
B001261||s3390||116
M000133||s3391||116
M001176||s3392||116
T000464||s3393||116
T000250||s3394||116
H001042||s3395||116
B001310||s3396||116
S001194||s3397||116
G000359||s3398||116
T000464||s3399||116
C001098||s34||116
L000174||s340||116
B001277||s3400||116
C001098||s3401||116
W000779||s3402||116
B000575||s3403||116
B001135||s3404||116
B001288||s3405||116
D000622||s3406||116
R000595||s3407||116
S001191||s3408||116
S001217||s3409||116
G000562||s341||116
C001075||s3410||116
M000133||s3411||116
L000575||s3412||116
C001113||s3413||116
M000934||s3414||116
M001111||s3415||116
J000293||s3416||116
M001111||s3417||116
P000595||s3418||116
I000024||s3419||116
Y000064||s342||116
L000174||s3420||116
L000577||s3421||116
G000562||s3422||116
V000128||s3423||116
H001075||s3424||116
G000555||s3425||116
K000367||s3426||116
M001197||s3427||116
H001042||s3428||116
C001070||s3429||116
B001261||s343||116
M000639||s3430||116
C001075||s3431||116
B001243||s3432||116
P000595||s3433||116
C001113||s3434||116
S001191||s3435||116
U000039||s3436||116
L000594||s3437||116
L000594||s3438||116
S001217||s3439||116
T000476||s344||116
W000779||s3440||116
J000300||s3441||116
B001288||s3442||116
C001070||s3443||116
T000464||s3444||116
Y000064||s3445||116
B000944||s3446||116
T000250||s3447||116
S001203||s3448||116
T000476||s3449||116
C001070||s345||116
M000934||s3450||116
S001184||s3451||116
M001176||s3452||116
B001243||s3453||116
C001088||s3454||116
H001089||s3455||116
M000934||s3456||116
W000805||s3457||116
S001181||s3458||116
T000476||s3459||116
H001076||s346||116
K000393||s3460||116
C001056||s3461||116
C001056||s3462||116
M000133||s3463||116
S001181||s3464||116
R000608||s3465||116
M001197||s3466||116
K000393||s3467||116
L000594||s3468||116
C001095||s3469||116
G000555||s347||116
M000133||s3470||116
R000595||s3471||116
P000595||s3472||116
C001070||s3473||116
D000622||s3474||116
D000622||s3475||116
P000595||s3476||116
S001191||s3477||116
D000563||s3478||116
T000250||s3479||116
M000639||s348||116
S001181||s3480||116
M001176||s3481||116
B001288||s3482||116
B001288||s3483||116
G000555||s3484||116
W000802||s3485||116
U000039||s3486||116
B001230||s3487||116
M001176||s3488||116
M001111||s3489||116
C001035||s349||116
M001153||s3490||116
S001203||s3491||116
C001113||s3492||116
R000605||s3493||116
R000122||s3494||116
R000595||s3495||116
R000122||s3496||116
P000595||s3497||116
S001217||s3498||116
S001203||s3499||116
G000562||s35||116
D000618||s350||116
M000639||s3500||116
M000355||s3501||116
C001096||s3502||116
M000934||s3503||116
D000618||s3504||116
J000300||s3505||116
L000575||s3506||116
B001230||s3507||116
S001194||s3508||116
B000944||s3509||116
H001079||s351||116
W000817||s3510||116
S001203||s3511||116
P000603||s3512||116
M001111||s3513||116
W000817||s3514||116
K000367||s3515||116
H001089||s3516||116
K000367||s3517||116
C000141||s3518||116
C001088||s3519||116
C001056||s352||116
